step,type,amount,oldbalanceOrg,newbalanceOrig,oldbalanceDest,newbalanceDest,isFraud,isFlaggedFraud
520,CASH_OUT,242964.75,20670.0,0.0,295602.71,538567.46,0,0
130,PAYMENT,34856.51,0.0,0.0,0.0,0.0,0,0
301,CASH_OUT,158734.85,0.0,0.0,1317968.71,1476703.56,0,0
372,PAYMENT,10415.91,0.0,0.0,0.0,0.0,0,0
238,PAYMENT,12272.94,0.0,0.0,0.0,0.0,0,0
184,CASH_OUT,209762.65,6219.0,0.0,141818.78,351581.43,0,0
354,CASH_OUT,134427.0,26622.0,0.0,0.0,134427.0,0,0
257,CASH_OUT,287623.07,0.0,0.0,4133226.97,4420850.04,0,0
11,CASH_OUT,364453.67,0.0,0.0,488209.19,852662.86,0,0
137,CASH_OUT,95951.27,0.0,0.0,10593566.92,10689518.2,0,0
187,CASH_OUT,11274.8,0.0,0.0,7878915.32,7890190.12,0,0
180,CASH_OUT,63143.97,10631.0,0.0,75733.11,138877.08,0,0
142,TRANSFER,514823.31,0.0,0.0,3848675.49,4363498.8,0,0
215,CASH_OUT,190968.19,477913.0,286944.81,36058.2,227026.39,0,0
181,CASH_IN,217176.76,4915066.37,5132243.13,518318.82,301142.06,0,0
213,CASH_OUT,391588.53,0.0,0.0,1729332.0,2120920.53,0,0
41,CASH_OUT,216424.2,0.0,0.0,1692093.73,1831718.06,0,0
143,CASH_IN,105282.2,18685307.52,18790589.72,131438.16,26155.96,0,0
17,TRANSFER,38766.94,0.0,0.0,149096.78,187863.73,0,0
160,PAYMENT,2961.26,0.0,0.0,0.0,0.0,0,0
258,CASH_IN,292497.77,8731216.38,9023714.15,440606.57,148108.8,0,0
324,CASH_OUT,29329.92,0.0,0.0,347868.61,377198.53,0,0
16,PAYMENT,14424.86,0.0,0.0,0.0,0.0,0,0
355,PAYMENT,11206.92,36696.0,25489.08,0.0,0.0,0,0
203,PAYMENT,14652.49,0.0,0.0,0.0,0.0,0,0
227,CASH_OUT,65946.75,1083.0,0.0,0.0,65946.75,0,0
336,PAYMENT,19975.8,0.0,0.0,0.0,0.0,0,0
16,CASH_OUT,154061.97,59977.0,0.0,2554727.07,2708789.05,0,0
251,CASH_OUT,147312.1,582.0,0.0,102691.76,250003.86,0,0
346,CASH_IN,84066.64,4783738.61,4867805.26,93085.4,9018.76,0,0
350,CASH_OUT,96779.81,9568.0,0.0,126266.91,223046.72,0,0
282,CASH_OUT,22755.58,31018.0,8262.42,11631.28,34386.86,0,0
257,CASH_IN,43788.83,799067.0,842855.83,190171.04,23354.5,0,0
205,CASH_OUT,175172.76,0.0,0.0,2036485.25,2211658.0,0,0
350,CASH_OUT,175720.53,5524.0,0.0,0.0,175720.53,0,0
140,CASH_OUT,20598.07,14891.0,0.0,453692.55,474290.62,0,0
330,CASH_OUT,314820.14,0.0,0.0,3340061.88,3903424.7,0,0
306,CASH_OUT,239551.28,102102.0,0.0,0.0,239551.28,0,0
307,TRANSFER,737413.84,0.0,0.0,1910559.34,2647973.17,0,0
279,CASH_OUT,56173.11,0.0,0.0,2333000.43,2389173.54,0,0
329,CASH_OUT,74501.31,10931.0,0.0,344149.31,418650.62,0,0
185,CASH_IN,171246.4,3551261.77,3722508.18,377615.8,206369.39,0,0
188,CASH_IN,11330.31,9701982.74,9713313.05,59399.48,48069.17,0,0
8,CASH_OUT,97350.13,7923639.39,7826289.26,186178.32,160083.17,0,0
324,CASH_IN,281502.4,16346690.5,16628192.9,1100641.48,819139.08,0,0
284,TRANSFER,449272.23,20370.0,0.0,378131.66,827403.89,0,0
330,PAYMENT,28167.17,100680.0,72512.83,0.0,0.0,0,0
371,PAYMENT,11362.77,547.0,0.0,0.0,0.0,0,0
324,CASH_OUT,388420.47,0.0,0.0,3979392.61,4367813.08,0,0
589,PAYMENT,1316.98,0.0,0.0,0.0,0.0,0,0
300,PAYMENT,3388.25,0.0,0.0,0.0,0.0,0,0
136,CASH_IN,262823.83,83482.44,346306.27,1583931.9,1272891.44,0,0
550,PAYMENT,20347.8,343131.67,322783.87,0.0,0.0,0,0
254,CASH_OUT,184218.73,19282.0,0.0,2667333.45,2851552.19,0,0
141,TRANSFER,360472.63,8286.0,0.0,1669139.19,2029611.83,0,0
306,TRANSFER,778480.72,103674.0,0.0,16727502.88,17505983.6,0,0
310,PAYMENT,39046.13,43035.52,3989.39,0.0,0.0,0,0
188,PAYMENT,13245.39,15231.0,1985.61,0.0,0.0,0,0
400,CASH_IN,50150.14,20887.0,71037.14,0.0,0.0,0,0
403,CASH_OUT,219286.27,8576.0,0.0,33816.11,253102.37,0,0
15,PAYMENT,12557.31,0.0,0.0,0.0,0.0,0,0
46,PAYMENT,5797.74,21498.0,15700.26,0.0,0.0,0,0
191,CASH_OUT,176900.58,0.0,0.0,3401104.49,3578005.07,0,0
300,PAYMENT,45024.87,28454.0,0.0,0.0,0.0,0,0
163,CASH_OUT,330915.98,0.0,0.0,1721647.56,2052563.54,0,0
371,CASH_OUT,264347.77,11436.0,0.0,92349636.44,92613984.21,0,0
201,TRANSFER,22514.65,0.0,0.0,4988761.89,5011276.54,0,0
403,CASH_OUT,10823.83,30843.0,20019.17,324045.4,334869.23,0,0
16,PAYMENT,6319.81,5336.16,0.0,0.0,0.0,0,0
10,CASH_OUT,29964.69,51062.0,21097.31,70698.43,100663.12,0,0
22,CASH_OUT,185336.87,0.0,0.0,448515.06,633851.93,0,0
131,CASH_IN,48897.34,1665703.74,1714601.08,1294546.03,1245648.69,0,0
155,CASH_OUT,287381.42,8119.0,0.0,3023932.09,3464319.16,0,0
262,PAYMENT,4899.52,21338.0,16438.48,0.0,0.0,0,0
326,CASH_OUT,121769.42,0.0,0.0,152936.8,274706.21,0,0
377,CASH_IN,185378.57,106439.0,291817.57,1402233.49,1216854.92,0,0
283,CASH_IN,173122.07,9227927.73,9401049.79,291436.58,118314.51,0,0
258,CASH_OUT,95247.86,0.0,0.0,124189.65,219437.51,0,0
13,CASH_OUT,74635.03,0.0,0.0,76938.8,151573.83,0,0
181,TRANSFER,242120.59,12734.64,0.0,442873.43,684994.02,0,0
212,PAYMENT,801.39,41636.0,40834.61,0.0,0.0,0,0
11,TRANSFER,1648566.01,338202.0,0.0,514475.84,2163041.85,0,0
359,PAYMENT,7416.17,0.0,0.0,0.0,0.0,0,0
11,PAYMENT,5947.02,627576.53,621629.51,0.0,0.0,0,0
209,CASH_IN,317461.98,4125158.92,4442620.89,536146.61,218684.63,0,0
235,PAYMENT,7994.09,0.0,0.0,0.0,0.0,0,0
404,PAYMENT,8100.86,0.0,0.0,0.0,0.0,0,0
253,CASH_IN,42256.33,398893.03,441149.35,163654.29,121397.96,0,0
129,CASH_OUT,436309.49,223708.79,0.0,762792.2,1199101.69,0,0
351,CASH_OUT,197493.79,7195.0,0.0,1487134.99,1684628.78,0,0
178,CASH_OUT,151762.78,91970.65,0.0,2155083.79,2306846.57,0,0
260,PAYMENT,858.27,0.0,0.0,0.0,0.0,0,0
16,PAYMENT,10704.26,358862.0,348157.74,0.0,0.0,0,0
303,PAYMENT,26632.05,36432.19,9800.14,0.0,0.0,0,0
205,TRANSFER,1029788.34,202130.0,0.0,59807.47,1089595.81,0,0
40,CASH_IN,20292.67,1011886.18,1032178.86,436834.78,416542.11,0,0
377,TRANSFER,684911.58,0.0,0.0,1042801.96,1727713.53,0,0
228,CASH_IN,70789.6,3117749.46,3188539.06,335644.6,264855.0,0,0
275,CASH_OUT,199309.59,0.0,0.0,3507732.71,3707042.3,0,0
595,PAYMENT,6703.67,159350.0,152646.33,0.0,0.0,0,0
347,TRANSFER,1907423.73,13136.0,0.0,35579.51,1943003.24,0,0
40,CASH_OUT,18222.37,0.0,0.0,365028.62,383250.99,0,0
161,CASH_OUT,320893.65,6306.0,0.0,6595755.15,6916648.8,0,0
158,CASH_OUT,120763.05,0.0,0.0,224447.5,345210.54,0,0
178,CASH_OUT,45532.8,60339.0,14806.2,5908103.38,5953636.18,0,0
257,CASH_OUT,54010.09,37554.0,0.0,1081826.45,1135836.54,0,0
137,TRANSFER,576314.71,0.0,0.0,1139126.85,1715441.55,0,0
376,CASH_OUT,249994.56,0.0,0.0,416231.99,666226.55,0,0
186,PAYMENT,22695.86,33105.0,10409.14,0.0,0.0,0,0
163,PAYMENT,5630.98,17968.0,12337.02,0.0,0.0,0,0
9,CASH_OUT,160810.67,69361.0,0.0,126967.3,3248305.32,0,0
349,PAYMENT,6281.85,20167.0,13885.15,0.0,0.0,0,0
164,CASH_OUT,99529.05,50173.0,0.0,100719.56,334849.42,0,0
235,CASH_OUT,139735.64,0.0,0.0,428434.15,568169.79,0,0
256,CASH_IN,32066.81,5754314.43,5786381.23,7349012.17,7316945.37,0,0
230,CASH_IN,167688.76,16892379.71,17060068.47,3013299.18,2845610.43,0,0
277,CASH_IN,69108.08,164919.0,234027.08,269694.47,200586.39,0,0
380,PAYMENT,8711.66,5005.0,0.0,0.0,0.0,0,0
256,TRANSFER,243194.03,0.0,0.0,1318764.85,1561958.88,0,0
211,PAYMENT,31516.91,0.0,0.0,0.0,0.0,0,0
374,PAYMENT,44039.93,0.0,0.0,0.0,0.0,0,0
301,CASH_IN,228625.78,1682284.93,1910910.71,250712.44,22086.67,0,0
379,TRANSFER,449285.91,0.0,0.0,5231494.68,5680780.59,0,0
235,PAYMENT,119.43,0.0,0.0,0.0,0.0,0,0
206,CASH_IN,12894.23,1511667.28,1524561.51,3974370.04,3961475.8,0,0
382,CASH_OUT,154109.49,30092.0,0.0,174069.26,328178.75,0,0
262,TRANSFER,419607.92,0.0,0.0,1406915.66,1826523.58,0,0
283,CASH_OUT,172742.93,0.0,0.0,1025780.71,1198523.64,0,0
374,CASH_OUT,103737.89,0.0,0.0,366262.94,470000.83,0,0
132,PAYMENT,20399.03,1431.0,0.0,0.0,0.0,0,0
401,PAYMENT,18441.11,376537.71,358096.6,0.0,0.0,0,0
301,TRANSFER,1456658.02,0.0,0.0,2205882.15,3662540.16,0,0
333,PAYMENT,12102.76,105598.0,93495.24,0.0,0.0,0,0
254,CASH_OUT,37261.2,0.0,0.0,418633.43,455894.62,0,0
209,PAYMENT,7898.93,309489.79,301590.86,0.0,0.0,0,0
177,PAYMENT,8609.48,30732.0,22122.52,0.0,0.0,0,0
202,CASH_IN,87056.63,12973.0,100029.63,6950104.56,6863047.93,0,0
597,PAYMENT,11209.18,7104.0,0.0,0.0,0.0,0,0
354,CASH_IN,52539.44,4060912.6,4113452.04,1047570.01,995030.57,0,0
228,CASH_IN,218587.99,8407420.45,8626008.44,349171.06,130583.06,0,0
181,PAYMENT,4227.64,27018.65,22791.01,0.0,0.0,0,0
299,PAYMENT,28817.07,193294.05,164476.97,0.0,0.0,0,0
325,PAYMENT,2753.05,10638.76,7885.71,0.0,0.0,0,0
236,CASH_OUT,24068.18,0.0,0.0,546380.09,570448.27,0,0
306,CASH_IN,247233.26,6268.0,253501.26,494906.03,247672.78,0,0
228,CASH_IN,107132.7,2234222.13,2341354.83,5014494.32,4907361.62,0,0
381,CASH_OUT,136061.84,0.0,0.0,337617.7,473679.54,0,0
23,CASH_OUT,399838.55,0.0,0.0,7487177.7,7887016.26,0,0
371,PAYMENT,27326.2,66467.02,39140.82,0.0,0.0,0,0
257,CASH_IN,12321.4,3647496.06,3659817.45,5678310.43,5665989.03,0,0
231,CASH_IN,15826.94,31088216.74,31104043.68,177275.66,161448.72,0,0
137,TRANSFER,214879.3,0.0,0.0,312834.29,527713.59,0,0
205,CASH_OUT,37676.61,30054.0,0.0,136413.19,174089.81,0,0
237,PAYMENT,626.69,30488.0,29861.31,0.0,0.0,0,0
164,PAYMENT,16992.36,150809.33,133816.97,0.0,0.0,0,0
137,PAYMENT,3365.79,295013.2,291647.4,0.0,0.0,0,0
33,CASH_IN,197053.4,57010.0,254063.4,26353.05,0.0,0,0
260,PAYMENT,5251.85,205633.0,200381.15,0.0,0.0,0,0
298,PAYMENT,254.23,304793.0,304538.77,0.0,0.0,0,0
139,CASH_IN,111918.63,21479.0,133397.63,0.0,0.0,0,0
202,PAYMENT,7561.84,863.0,0.0,0.0,0.0,0,0
21,PAYMENT,6299.6,11949.0,5649.4,0.0,0.0,0,0
335,CASH_OUT,240677.68,26837.63,0.0,321120.6,561798.28,0,0
402,CASH_OUT,69032.99,0.0,0.0,942757.79,1011790.78,0,0
276,PAYMENT,709.8,296.0,0.0,0.0,0.0,0,0
163,CASH_IN,326848.55,5731612.17,6058460.72,809523.56,482675.01,0,0
403,CASH_OUT,112779.76,0.0,0.0,1133180.02,1245959.78,0,0
135,PAYMENT,8396.71,10288.82,1892.12,0.0,0.0,0,0
326,CASH_OUT,122631.11,124827.0,2195.89,97218.17,219849.28,0,0
347,PAYMENT,14733.25,104878.34,90145.09,0.0,0.0,0,0
187,CASH_IN,67177.82,4828677.45,4895855.27,348516.95,281339.13,0,0
275,CASH_OUT,211844.24,21087.0,0.0,0.0,211844.24,0,0
311,PAYMENT,6109.35,0.0,0.0,0.0,0.0,0,0
183,CASH_OUT,389869.91,0.0,0.0,6048858.16,6438728.07,0,0
274,PAYMENT,1139.19,0.0,0.0,0.0,0.0,0,0
21,PAYMENT,7571.85,7147.09,0.0,0.0,0.0,0,0
347,CASH_OUT,454479.95,169193.0,0.0,343708.13,798188.08,0,0
403,CASH_IN,413570.21,2431386.25,2844956.46,1400075.88,986505.67,0,0
187,PAYMENT,1018.14,12725.0,11706.86,0.0,0.0,0,0
36,CASH_IN,56486.12,820386.49,876872.61,155152.86,98666.74,0,0
254,CASH_OUT,73222.86,85171.0,11948.14,0.0,73222.86,0,0
381,CASH_OUT,73279.19,724523.77,651244.58,1769032.81,1842312.0,0,0
240,PAYMENT,17761.01,0.0,0.0,0.0,0.0,0,0
135,PAYMENT,10266.38,266539.14,256272.76,0.0,0.0,0,0
163,PAYMENT,720.04,0.0,0.0,0.0,0.0,0,0
309,PAYMENT,1249.07,15777.0,14527.93,0.0,0.0,0,0
563,TRANSFER,237510.93,8705.24,0.0,6352340.05,6589850.99,0,0
44,CASH_OUT,158798.25,0.0,0.0,3704643.39,4022505.34,0,0
280,CASH_OUT,24117.2,61131.0,37013.8,108335.34,132452.54,0,0
235,CASH_OUT,82694.43,21673.0,0.0,0.0,82694.43,0,0
137,PAYMENT,5331.06,0.0,0.0,0.0,0.0,0,0
229,CASH_OUT,383196.8,46005.0,0.0,445067.12,828263.92,0,0
165,CASH_IN,34282.48,31451.0,65733.48,0.0,0.0,0,0
334,PAYMENT,34010.19,61201.0,27190.81,0.0,0.0,0,0
135,PAYMENT,2853.48,0.0,0.0,0.0,0.0,0,0
281,CASH_IN,201131.08,5911167.96,6112299.04,3138340.16,2937209.08,0,0
311,PAYMENT,10611.12,0.0,0.0,0.0,0.0,0,0
18,PAYMENT,9193.24,49615.0,40421.76,0.0,0.0,0,0
298,PAYMENT,5257.43,172945.15,167687.72,0.0,0.0,0,0
20,PAYMENT,2886.94,60816.0,57929.06,0.0,0.0,0,0
383,PAYMENT,6866.69,0.0,0.0,0.0,0.0,0,0
298,PAYMENT,65883.31,40282.0,0.0,0.0,0.0,0,0
130,CASH_OUT,317305.13,0.0,0.0,10719033.06,11036338.19,0,0
304,PAYMENT,4201.95,45337.0,41135.05,0.0,0.0,0,0
40,CASH_OUT,34340.77,0.0,0.0,659811.36,694152.12,0,0
235,CASH_OUT,222247.84,15899.0,0.0,0.0,222247.84,0,0
280,CASH_OUT,165747.15,80091.12,0.0,2124802.95,2290550.09,0,0
231,PAYMENT,4451.9,0.0,0.0,0.0,0.0,0,0
626,CASH_OUT,55740.39,55740.39,0.0,1659141.34,1714881.73,1,0
24,CASH_IN,235491.01,4366938.94,4602429.96,1414370.18,1178879.16,0,0
335,PAYMENT,2023.53,71536.0,69512.47,0.0,0.0,0,0
141,CASH_OUT,209450.24,0.0,0.0,215307.64,424757.88,0,0
259,CASH_IN,4513.37,2131964.81,2136478.19,370107.48,320005.42,0,0
18,CASH_OUT,96997.33,0.0,0.0,994407.29,1365726.52,0,0
130,CASH_OUT,217461.08,101647.0,0.0,91753.21,309214.29,0,0
228,TRANSFER,568089.95,0.0,0.0,1989009.07,2557099.02,0,0
43,TRANSFER,339327.32,0.0,0.0,601569.1,940896.41,0,0
136,CASH_IN,38360.39,14684.0,53044.39,96474.46,58114.07,0,0
338,PAYMENT,19963.87,41137.11,21173.24,0.0,0.0,0,0
487,PAYMENT,1730.13,11222.0,9491.87,0.0,0.0,0,0
260,PAYMENT,8163.02,43693.02,35530.01,0.0,0.0,0,0
279,CASH_OUT,143358.72,0.0,0.0,1346696.71,1490055.43,0,0
19,CASH_OUT,166851.63,0.0,0.0,215973.26,382824.89,0,0
211,CASH_IN,108204.36,1324967.72,1433172.07,1161574.87,1184585.6,0,0
165,PAYMENT,4661.29,0.0,0.0,0.0,0.0,0,0
276,CASH_OUT,242252.2,24459.0,0.0,1989486.21,2231738.42,0,0
400,CASH_IN,149660.04,5552818.05,5702478.08,812507.77,662847.73,0,0
471,CASH_OUT,170220.65,7397.0,0.0,0.0,170220.65,0,0
34,CASH_OUT,223008.14,0.0,0.0,568984.02,791992.16,0,0
377,CASH_OUT,150954.7,0.0,0.0,1330877.69,1481832.38,0,0
179,CASH_IN,616109.53,20877.0,636986.53,248571.66,0.0,0,0
402,TRANSFER,118418.73,26086.0,0.0,116012.9,234431.62,0,0
14,PAYMENT,8978.1,0.0,0.0,0.0,0.0,0,0
206,CASH_OUT,97662.65,3893.0,0.0,1653663.4,1751326.06,0,0
345,CASH_OUT,59270.01,31026.0,0.0,332425.13,391695.14,0,0
158,CASH_IN,453427.92,2614526.77,3067954.68,3397546.84,2944118.93,0,0
350,PAYMENT,13800.25,90277.0,76476.75,0.0,0.0,0,0
349,CASH_OUT,392775.53,0.0,0.0,2596083.51,2988859.04,0,0
210,PAYMENT,1283.4,9917.0,8633.6,0.0,0.0,0,0
324,PAYMENT,27962.76,0.0,0.0,0.0,0.0,0,0
189,CASH_OUT,912.48,0.0,0.0,854831.71,855744.19,0,0
406,PAYMENT,27914.08,12979.0,0.0,0.0,0.0,0,0
401,CASH_IN,95776.61,1075.0,96851.61,0.0,0.0,0,0
256,CASH_OUT,40275.29,0.0,0.0,8275584.43,8315859.71,0,0
279,PAYMENT,687.8,0.0,0.0,0.0,0.0,0,0
8,PAYMENT,3741.81,0.0,0.0,0.0,0.0,0,0
187,CASH_IN,35493.13,534.0,36027.13,0.0,0.0,0,0
261,CASH_IN,38254.69,1531072.26,1569326.95,1037153.01,998898.33,0,0
301,CASH_OUT,85086.43,0.0,0.0,89306.1,174392.53,0,0
255,PAYMENT,3997.6,0.0,0.0,0.0,0.0,0,0
258,PAYMENT,9151.22,27017.0,17865.78,0.0,0.0,0,0
299,PAYMENT,9023.13,0.0,0.0,0.0,0.0,0,0
396,CASH_OUT,230923.35,147.0,0.0,3137122.43,3368045.78,0,0
310,CASH_OUT,1334919.42,1334919.42,0.0,2565752.24,3900671.66,1,0
371,PAYMENT,7141.86,0.0,0.0,0.0,0.0,0,0
159,TRANSFER,397152.61,0.0,0.0,3657698.24,4054850.84,0,0
281,CASH_OUT,60085.06,0.0,0.0,136393.85,196478.91,0,0
183,PAYMENT,13430.57,174839.62,161409.04,0.0,0.0,0,0
8,PAYMENT,5436.44,29212.0,23775.56,0.0,0.0,0,0
160,CASH_IN,3785.31,569693.03,573478.34,18403.0,14617.69,0,0
12,CASH_IN,172291.52,30056.0,202347.52,331650.77,155462.26,0,0
256,PAYMENT,643.08,113271.47,112628.38,0.0,0.0,0,0
163,CASH_OUT,188721.5,254324.0,65602.5,978692.79,1167414.29,0,0
213,CASH_OUT,255008.79,78412.0,0.0,0.0,255008.79,0,0
399,CASH_OUT,2454.9,154.0,0.0,713710.0,716164.9,0,0
214,CASH_IN,231338.47,355767.65,587106.11,750985.34,519646.87,0,0
400,CASH_OUT,382042.38,0.0,0.0,773857.56,1155899.93,0,0
285,PAYMENT,7392.86,257813.0,250420.14,0.0,0.0,0,0
161,CASH_OUT,293956.41,256.0,0.0,57912.61,351869.02,0,0
185,PAYMENT,25320.02,0.0,0.0,0.0,0.0,0,0
15,PAYMENT,2663.44,163686.93,161023.49,0.0,0.0,0,0
371,CASH_IN,111789.19,505546.0,617335.19,29186.39,0.0,0,0
209,PAYMENT,14952.16,304963.86,290011.7,0.0,0.0,0,0
359,PAYMENT,2073.48,21022.0,18948.52,0.0,0.0,0,0
350,PAYMENT,4466.53,90359.0,85892.47,0.0,0.0,0,0
399,CASH_OUT,293662.54,0.0,0.0,504992.29,798654.83,0,0
36,CASH_OUT,164202.28,75061.0,0.0,5300.0,169502.28,0,0
360,PAYMENT,1000.47,391.0,0.0,0.0,0.0,0,0
186,CASH_IN,28873.55,371284.32,400157.87,129704.37,100830.82,0,0
688,PAYMENT,9933.57,0.0,0.0,0.0,0.0,0,0
514,CASH_OUT,50416.54,36929.0,0.0,141317.25,191733.79,0,0
236,TRANSFER,370084.34,0.0,0.0,542264.9,912349.24,0,0
371,TRANSFER,54717.99,0.0,0.0,276551.28,331269.27,0,0
34,CASH_IN,157762.46,5702154.59,5859917.05,2881035.49,2723273.03,0,0
258,CASH_OUT,301606.29,0.0,0.0,1064983.92,1366590.21,0,0
161,CASH_IN,276356.78,2824136.21,3100492.99,472143.01,195786.23,0,0
45,PAYMENT,2907.75,340374.0,337466.25,0.0,0.0,0,0
227,CASH_IN,323341.53,3595782.15,3919123.69,469102.27,145760.73,0,0
131,CASH_IN,197779.29,30875575.47,31073354.76,253625.05,55845.76,0,0
10,PAYMENT,21655.14,0.0,0.0,0.0,0.0,0,0
43,CASH_OUT,35975.55,0.0,0.0,159614.55,209028.18,0,0
203,CASH_IN,124334.52,7871277.64,7995612.16,459225.43,334890.91,0,0
277,TRANSFER,746548.63,358972.0,0.0,134732.0,643603.57,0,0
129,PAYMENT,34287.59,208272.69,173985.11,0.0,0.0,0,0
307,PAYMENT,8430.68,202292.47,193861.8,0.0,0.0,0,0
371,TRANSFER,951626.65,28886.0,0.0,720550.29,1672176.94,0,0
235,PAYMENT,11893.73,88708.44,76814.72,0.0,0.0,0,0
275,TRANSFER,452050.98,0.0,0.0,1028520.97,1480571.95,0,0
9,TRANSFER,1128325.69,0.0,0.0,2585807.85,4266987.73,0,0
259,PAYMENT,2874.01,1818.0,0.0,0.0,0.0,0,0
137,PAYMENT,3519.71,0.0,0.0,0.0,0.0,0,0
189,CASH_IN,167774.39,897201.71,1064976.1,6604396.99,6436622.6,0,0
381,CASH_IN,157624.89,1433498.03,1591122.92,4868540.33,4710915.44,0,0
94,CASH_IN,181620.84,23600841.01,23782461.85,615007.9,433387.06,0,0
206,TRANSFER,491052.78,20746.29,0.0,633411.69,1124464.47,0,0
35,CASH_OUT,183872.45,0.0,0.0,358063.3,541935.75,0,0
204,PAYMENT,15853.84,0.0,0.0,0.0,0.0,0,0
204,PAYMENT,5068.53,72313.0,67244.47,0.0,0.0,0,0
41,CASH_OUT,144669.01,10773.0,0.0,298243.14,442912.15,0,0
335,PAYMENT,13639.4,206975.0,193335.6,0.0,0.0,0,0
325,CASH_IN,209197.33,2753741.62,2962938.94,1110764.45,901567.13,0,0
129,PAYMENT,2290.79,0.0,0.0,0.0,0.0,0,0
396,CASH_IN,349543.88,11612.0,361155.88,0.0,0.0,0,0
279,CASH_OUT,204361.0,257.0,0.0,346950.49,709720.27,0,0
205,CASH_OUT,171445.41,184235.0,12789.59,27699.63,188713.83,0,0
189,CASH_IN,43713.56,2309624.7,2353338.25,1075256.16,1031542.6,0,0
518,PAYMENT,12799.2,81662.0,68862.8,0.0,0.0,0,0
154,CASH_OUT,165182.61,52038.0,0.0,70240.33,235422.94,0,0
373,CASH_IN,332592.37,102615.0,435207.37,3789952.36,3457359.99,0,0
36,CASH_OUT,206542.03,0.0,0.0,926092.16,1132634.18,0,0
237,PAYMENT,16881.21,331439.0,314557.79,0.0,0.0,0,0
36,PAYMENT,37005.33,78317.0,41311.67,0.0,0.0,0,0
9,CASH_OUT,583987.69,0.0,0.0,6453413.13,7037400.82,0,0
308,CASH_OUT,23867.17,0.0,0.0,359781.75,383648.92,0,0
179,TRANSFER,2542449.56,0.0,0.0,3477556.89,6020006.45,0,0
42,CASH_OUT,108095.51,17539.0,0.0,1992183.88,2100279.39,0,0
564,PAYMENT,10318.39,55563.66,45245.26,0.0,0.0,0,0
156,CASH_OUT,359777.25,0.0,0.0,1690087.41,2049864.66,0,0
357,CASH_IN,200360.82,16096613.49,16296974.31,909639.92,709279.1,0,0
143,CASH_OUT,315027.62,0.0,0.0,723383.93,1038411.55,0,0
402,CASH_IN,260570.98,257.0,260827.98,0.0,0.0,0,0
393,CASH_OUT,144113.83,539801.0,395687.17,0.0,144113.83,0,0
360,CASH_OUT,16572.85,0.0,0.0,87632.97,104205.82,0,0
161,CASH_IN,337828.22,10116.0,347944.22,0.0,0.0,0,0
332,PAYMENT,30229.75,112377.0,82147.25,0.0,0.0,0,0
186,PAYMENT,14605.11,10173.0,0.0,0.0,0.0,0,0
394,PAYMENT,82204.99,24750.0,0.0,0.0,0.0,0,0
206,CASH_OUT,163786.32,68139.0,0.0,1681670.41,1845456.73,0,0
159,CASH_IN,236141.81,103664.0,339805.81,254308.56,18166.75,0,0
182,CASH_IN,45734.99,155374.0,201108.99,0.0,0.0,0,0
37,TRANSFER,188867.9,0.0,0.0,3513549.98,3702417.88,0,0
383,PAYMENT,13718.81,0.0,0.0,0.0,0.0,0,0
155,CASH_IN,254060.08,6412210.48,6666270.56,1727876.22,1473816.14,0,0
397,PAYMENT,30590.34,0.0,0.0,0.0,0.0,0,0
322,CASH_IN,149131.68,25991.0,175122.68,618026.31,468894.64,0,0
354,PAYMENT,16015.92,51648.0,35632.08,0.0,0.0,0,0
590,CASH_OUT,59096.23,61790.0,2693.77,0.0,59096.23,0,0
202,PAYMENT,14466.41,18384.0,3917.59,0.0,0.0,0,0
298,CASH_IN,62318.87,4448412.04,4510730.92,69455.1,7136.22,0,0
96,CASH_IN,133735.52,1252926.99,1386662.51,219734.65,85999.13,0,0
250,CASH_OUT,44689.38,99395.0,54705.62,353750.95,398440.33,0,0
332,CASH_OUT,17400.92,0.0,0.0,8594584.59,8611985.52,0,0
324,PAYMENT,3101.88,0.0,0.0,0.0,0.0,0,0
353,CASH_IN,149016.31,2391254.59,2540270.9,2303266.62,2154250.31,0,0
131,CASH_OUT,72332.83,0.0,0.0,12730823.42,12803156.25,0,0
36,CASH_IN,226778.88,5086632.15,5313411.03,749267.05,522488.17,0,0
406,DEBIT,90.69,330191.0,330100.31,328800.18,328890.87,0,0
183,PAYMENT,9827.44,32460.0,22632.56,0.0,0.0,0,0
258,CASH_IN,46069.29,13889532.28,13935601.57,79661.71,33592.42,0,0
548,PAYMENT,3943.45,0.0,0.0,0.0,0.0,0,0
404,CASH_OUT,54261.71,451.0,0.0,0.0,54261.71,0,0
690,PAYMENT,3653.89,21182.0,17528.11,0.0,0.0,0,0
227,PAYMENT,13424.21,0.0,0.0,0.0,0.0,0,0
10,TRANSFER,130612.69,0.0,0.0,1777023.56,2106428.59,0,0
38,CASH_IN,142660.82,13034455.07,13177115.88,3960937.1,3818276.28,0,0
398,CASH_OUT,8758.96,0.0,0.0,645471.97,654230.93,0,0
181,PAYMENT,14208.31,7465.0,0.0,0.0,0.0,0,0
139,DEBIT,872.41,51827.0,50954.59,8356857.6,8173443.48,0,0
307,CASH_IN,51259.97,3387914.27,3439174.24,176934.2,125674.23,0,0
235,PAYMENT,13793.58,0.0,0.0,0.0,0.0,0,0
209,PAYMENT,12233.37,19981.0,7747.63,0.0,0.0,0,0
137,PAYMENT,12839.23,0.0,0.0,0.0,0.0,0,0
300,CASH_OUT,132982.34,0.0,0.0,426499.5,559481.84,0,0
